,Unnamed: 0,sentence,source,topic_id,topic_probability
2786,2786,"It is\n highly significant that of the two men who made the most important\n discovery of modern biology, one (Crick) was originally a physicist.\n Again, the extraordinary elucidation of the working of peripheral nerve,\n for which A. L. Hodgkin and A. F. Huxley received the Nobel Prize,\n would have been impossible had it not been for the underlying work on\n electrical properties of nerves by the physicist K. S. Cole.",20023981.pdf,0,0.6734746856930153
2787,2787,"Many biolo\n 1070\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c Scientific Teams and Scientific Laboratories\n\n gists, especially in the most active fields of biochemistry, feel it neces\n sary to rub shoulders with physicists and with physical chemists.\n\n The second trend discernible in biom?dical science is the rise of the\n very large-scale experiment.",20023981.pdf,51,1.0
2788,2788,"With our present concern with low-level\n insults to the biosphere (radiation, pesticides, smog), it becomes neces\n sary to conduct animal experiments on a scale far greater than had\n hitherto been customary in biology.",20023981.pdf,-1,0.0
2789,2789,"The husband and wife team of\n William B. and Liane Russell at Oak Ridge maintains more than\n 100,000 mice in order to study the mutagenic effect of moderate levels\n of radiation.",20023981.pdf,0,1.0
2790,2790,"Such biological experimentation, immediately becomes a\n team activity: geneticists to manage the entire experiment; statisticians\n to scan the data for significance; veterinarians to manage the animals;\n pathologists to look for somatic effects; and, of course, the whole array\n of animal attendants, janitors, and cage-washers who are needed to keep\n 100,000 animals alive and thriving.\n\n I would expect this trend toward very large-scale animal experimenta\n\n tion to become increasingly prevalent as we become more sensitive to\n the widespread influence of seemingly subtle factors in our environment.\n A call for such experimentation has been made by Ren?",20023981.pdf,-1,0.0
2791,2791,"Dubos, for\n example.",20023981.pdf,9,0.5161385694713919
2792,2792,"Should this call be answered by the funding agencies, we may\n expect to see an increasing fraction of biology being conducted in the\n style of big science.\n\n Biologists, particularly biochemists, are beginning to learn how to\n employ engineers and other supporting scientists, notably analytical\n chemists.",20023981.pdf,13,0.6558314395560466
2793,2793,"This represents a new trend since biological institutes tradi\n tionally have not crossed deeply into the physical sciences, even less\n into engineering.",20023981.pdf,-1,0.0
2794,2794,"True, the National Institutes of Health is an enor\n mously large complex, but NIH has not had within it a strong tradition\n in the physical sciences or in process engineering.",20023981.pdf,-1,0.0
2795,2795,"By contrast, the\n atomic energy laboratories have from the beginning spanned the bio\n logical sciences, the physical sciences, and the engineering sciences.\n This unusual juxtaposition has now begun to pay off?for example, in\n the brilliant development of zonal centrifuges under the leadership of\n Norman Anderson at the Oak Ridge complex.",20023981.pdf,0,0.9835892130962954
2796,2796,"These centrifuges, which\n were first developed to separate uranium isotopes, have been modified\n by Anderson, together with a large team of engineers, to handle biolog\n ical materials.",20023981.pdf,0,1.0
2797,2797,"The centrifuges are now being used very widely to\n separate, on a large scale, various cell moieties; for instance, they have\n been used to purify flu vaccine of its antigenic protein impurities.\n Anderson is now exploiting in his Molecular Anatomy Program ( MAN )\n whatever relevant engineering and analytical expertise he can find in\n the Oak Ridge complex to systematically separate, and then prepare on\n large scale, the many cellular particles which now can only be seen in\n 1071\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c DJEDALVS\n\n the electron microscope.",20023981.pdf,51,1.0
2798,2798,"Anderson\'s success I believe is only the fore\n runner of future successes that biology will enjoy as it enlists the co\n operation of the engineering sciences.\n\n C. Redeployment of the Big Institutions\n\n The modern scientific team arose as an integral part of the great\n laboratories; whether in basic research or in applied research, the team\n style is the dominant mode in the modern big laboratory.",20023981.pdf,0,0.5899512415130995
2799,2799,It seems in\n evitable then that the future of team research will depend on the fate\n of the big laboratories.,20023981.pdf,8,0.5659916931458481
2800,2800,"I shall therefore close with a few speculations\n on these institutions.\n\n Though it is evidently impossible to generalize, one can see limits\n to the prospects of the big laboratories.",20023981.pdf,0,0.7092487871235417
2801,2801,"For example, in those institu\n tions devoted to high-energy physics, the future is limited by the sheer\n increase in expense of the necessary gadgets.",20023981.pdf,-1,0.0
2802,2802,"The Alternating Gradient\n Synchrotron facility which was completed in 1960 cost $30,650,000; the\n Stanford Linear Accelerator, completed in 1966, cost $114,000,000; and\n the National Accelerator, a 200-GeV proton synchrotron, expected to be\n operating in 1972, is estimated to cost some $240,000,000.",20023981.pdf,0,1.0
2803,2803,"Presumably\n each of these devices will become obsolete, not because there is not\n always more spectroscopy to be done, but rather because people will\n eventually get bored with spectroscopy.",20023981.pdf,0,0.699023526887544
2804,2804,"Unless there are occasional\n stirring breakthroughs?perhaps a breakdown of quantum electrody\n namics?I cannot visualize these institutions forever sustaining them\n selves, or remaining immortal, by simply amassing spectroscopic details\n about elementary particles.\n\n The atomic energy laboratories must also face questions of redeploy\n\n ment, though for a different reason.",20023981.pdf,0,1.0
2805,2805,"True, the two central problems of\n nuclear energy?breeding and controlled fusion?have yet toi be solved.\n But even these are questions of finite dimensions; the first because it is\n not all that difficult, the second because it may prove so difficult that\n interest in it will wane.",20023981.pdf,13,0.6728307786373994
2806,2806,"There is already evidence that the world\'s\n atomic energy laboratories are beginning to adjust to these facts, mainly\n by expanding their areas of concern beyond nuclear energy.\n\n By contrast, the future of the great biological laboratories seems\n clear enough: the questions which biom?dical science seeks to answer\n are urgent, massive, timeless until they are solved.",20023981.pdf,-1,0.0
2807,2807,"It seems likely\n therefore that the need for redeployment will hardly arise for, say, the\n instrumentalities of the NIH.",20023981.pdf,-1,0.0
2808,2808,"My guess is that these institutions will ac\n quire a more interdisciplinary flavor, especially by developing engineer\n ing skills, simply because the cross between the physical sciences and\n biom?dical research has been so fruitful.\n 1072\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c Scientific Teams and Scientific Laboratories\n\n Thus redeployment of at least some of the big laboratories is in the\n cards.",20023981.pdf,51,0.22244465628309937
2809,2809,"This realization comes at a time when we hear much about the\n many social and socio-technological conflicts that plague our modern\n society?racial unrest, the decay of the city, pollution, overpopulation.\n John Platt sees modern society on the verge of crises so profound as to\n warrant launching wartime-like projects to resolve them.16 The Com\n mittee on Government Operations of the United States Senate has been\n holding hearings during the past couple of years under the chairmanship\n of Senator Edmund S. Muskie aimed at establishing a Select Committee\n on Technology and the Human Environment.",20023981.pdf,-1,0.0
2810,2810,"Everywhere there is a\n restlessness and concern: the priorities our society has lived with in the\n postwar world need reassessment; we must abjure our preoccupation\n with hard science and address ourselves to these subtler, more difficult,\n and more important human problems.\n\n Whether science can help very much with these social questions is a\n moot point.",20023981.pdf,13,0.6667395893145285
2811,2811,"Many of us scientists believe that science can help: that\n almost every one of the conflicts and problems that we face has some\n technological, as well as social, components, and that therefore science\n directed specifically at their resolution may be helpful.",20023981.pdf,13,0.7181552141409007
2812,2812,In this we may\n be displaying an uninformed na?vet?,20023981.pdf,3,0.4843090530667411
2813,2813,"; perhaps racial conflict, urban\n decay, and overpopulation are beyond help even from science.\n\n Yet this much can be said: if science has something to offer toward\n\n resolving these questions, it surely will have to be a broadly inter\n disciplinary, team type of science.",20023981.pdf,-1,0.0
2814,2814,"The social components of these prob\n lems are more obvious than are the technological ones, but there is\n always an interaction between the two aspects; it is quite natural to\n visualize interdisciplinary teams, ranging over social science as well as\n natural science and engineering, being mobilized to attack some of these\n desperately troublesome questions.",20023981.pdf,-1,0.0
2815,2815,"As of now, however, such teams\n have no natural home: the university is unsuitable because of its prej\n udice against teams, the national laboratory because of its inexperience\n in social science.",20023981.pdf,8,0.6048248511366237
2816,2816,"I have therefore suggested the creation of new entities,\n national socio-technological institutes.",20023981.pdf,-1,0.0
2817,2817,Some such institutes might be\n formed ab initio; others by co-opting experts in the social sciences to\n work in existing hardware-oriented laboratories.\n\n National socio-technological institutes at which one would apply\n the methods of science to our difficult socio-technological problems\n might also serve an entirely different purpose: a means of focusing the\n socially relevant energies of our young people.,20023981.pdf,-1,0.0
2818,2818,"Many young students\n seem to be disillusioned with natural science: those who in the previous\n decades went into physics or chemistry now go into the more ""relevant""\n social sciences, and even the students of the natural sciences are acquiring\n a taste for socially relevant issues.",20023981.pdf,-1,0.0
2819,2819,"Yet I can foresee this socially motivated\n 1073\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c DAEDALUS\n\n cohort of students being frustrated all over again if, once they are trained,\n once they are readied to do battle on behalf of society, they find no in\n strumentalities to which they can attach themselves to carry on their com\n mendable crusade.",20023981.pdf,51,1.0
2820,2820,"I should think that just as the institutions of big sci\n ence for several decades provided a home for the aspiring scientists of the\n 1950\'s and 1960\'s, so the socio-technological institutions might provide a\n home for the aspiring social engineers of the 1970\'s.\n\n There have been several suggestions by now for national socio\n technological institutes, most recently, in Senate Bill 3410 sponsored\n by Senators Howard Baker and Edmund Muskie to establish national\n environmental laboratories.",20023981.pdf,-1,0.0
2821,2821,"It is premature to really assess such proposals.\n It could be that the difficulties we face go beyond resolution by the\n methods of science?hard analysis, empirical observation, engineering\n design.",20023981.pdf,-1,0.0
2822,2822,"Yet, before taking so pessimistic a view of man\'s capacity for\n self-betterment, I would urge trying the interdisciplinary team attack?\n an approach that was so notably successful in the generation immediately\n following World War II and that just may help guide us during the\n coming generation.\n\n References\n\n 1.",20023981.pdf,8,0.6016001174036952
2823,2823,"For alternative approaches to this topic see L. Kowarski, ""Team Work and In\n dividual Work in Research,"" in N. Kaplan, Science and Society (Chicago: Rand\n McNally, 1965), pp.",20023981.pdf,-1,0.0
2824,2824,"247-255; and Cecil F. Powell, ""Promise and Problems of\n Modern Science,"" Concluding Address, Maria Sklodowska-Curie: Centenary\n Lectures, Proceedings of a Symposium, Warsaw, October 17-20, 1967 (Vienna:\n International Atomic Energy Agency, 1968 ).\n\n 2.",20023981.pdf,0,0.9775740011969736
2825,2825,"Dr. Saul Benison pointed out at the Bellagio conference that I may be over\n doing this distinction between art and science: Leonardo trained in the atelier\n of Verrochio, who influenced much of his early style; Melville was much in\n fluenced by the Bible and by Shakespeare.",20023981.pdf,0,0.6743945994398435
2826,2826,"Yet the connection between, say, the\n physicist Hertz and his predecessor Maxwell is, to my mind, far more explicit\n and continuous than the connection between two artists.",20023981.pdf,0,0.5406909713814442
2827,2827,Hertz used Maxwell\'s\n equations precisely as Maxwell formulated them; his work flows from Maxwell\n with an inevitability and logic that can never be matched in the work of an\n artist who follows an illustrious predecessor.,20023981.pdf,0,0.6437708584534902
2828,2828,"As Professor Edward Shils puts it,\n ""There is a coercive element in the tradition of the sciences that is absent in\n the arts.",20023981.pdf,-1,0.0
2829,2829,"""\n\n 3.",20023981.pdf,15,1.0
2830,2830,"University of Chicago Press, 1962.\n\n 4.",20023981.pdf,49,0.7868822813261407
2831,2831,"""Letter to Robert Hooke, February 5, 1675/6,"" in John Bartlett, Familiar\n\n Quotations (Boston: Little, Brown and Company, 1968).\n\n 5.",20023981.pdf,0,0.6916798265146352
2832,2832,"Proceedings of the American Philosophical Society, 94 (October 1950), pp.",20023981.pdf,-1,0.0
2833,2833,422\n\n 427.\n\n 6.,20023981.pdf,22,1.0
2834,2834,"As will be apparent later in the discussion, I often extend and generalize the\n 1074\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c Scientific Teams and Scientific Laboratories\n\n word ""spectroscopy"" to mean both the activity and the results of filling in the\n scientific details after a major discovery has broken new ground.\n\n 7.",20023981.pdf,51,1.0
2835,2835,"The facelessness of big team research has been commented on by others?for\n example, Gerald Holton, ""Scientific Research and Scholarship, Notes Toward\n the Design of Proper Scales,"" Dsedalus (Spring 1962), pp.",20023981.pdf,8,0.9406845998058407
2836,2836,362-399.\n\n 8.,20023981.pdf,22,0.9882614773611283
2837,2837,"P. B. Medawar, The Art of the Soluble (London: Methuen & Company Ltd.,\n\n 1967).\n\n 9. inside Bureaucracy (Boston: Little, Brown and Company, 1967).\n\n 10.",20023981.pdf,0,0.6437708584534902
2838,2838,"To anyone who has spent some time in a large laboratory, it must be perfectly\n\n clear what I mean by its great logistic power; but to\'those who are unfamiliar\n with such institutions, perhaps I can illustrate with the experience of a distin\n guished demographer who spent a summer at Oak Ridge National Laboratory\n studying urban decentralization.",20023981.pdf,0,0.7220152640156933
2839,2839,At the end of his stay I asked him what he\n thought of ORNL as a possible locale for demographic research.,20023981.pdf,-1,0.0
2840,2840,"He replied:\n ""Demography would be revolutionized if it were conducted there.",20023981.pdf,-1,0.0
2841,2841,"It would be\n converted from a small, rather individualistic enterprise into a big-scale, massive\n business.",20023981.pdf,-1,0.0
2842,2842,"There would be huge computers with programmers and mathematicians\n to help one use them, experts of every sort available at the other end of the\n hall, as well as editorial assistants, draftsmen, travel agents; above all, they\n would be ready and willing to help you get on with the job.""",20023981.pdf,-1,0.0
2843,2843,"If the large\n laboratory possesses so much logistic strength in the eyes of a demographer,\n one can imagine how much greater is its strength in the fields of science it\n was originally set up to exploit!\n\n 11.",20023981.pdf,0,0.7220152640156933
2844,2844,"Neil Bartlett and N. K. Jha, ""The Xenon-Platinum Hexafluoride Reaction and\n Related Reactions,"" in H. H. Hyman, ed., Noble-Gas Compounds (Chicago:\n University of Chicago Press, 1963), pp.",20023981.pdf,0,1.0
2845,2845,23-30.\n\n 12.,20023981.pdf,15,1.0
2846,2846,"Hyman, ed., Noble-Gas Compounds; cf.",20023981.pdf,0,0.9812237652286107
2847,2847,"J. H. Holloway, Noble-Gas Chemistry\n\n (London: Methuen & Company Ltd., 1968).\n\n 13.",20023981.pdf,0,1.0
2848,2848,"""Basic Chemical Research in Government Laboratories,"" Report of the Panel\n on Basic Chemical Research in Government Laboratories of the Committee for\n the Survey of Chemistry, Division of Chemistry and Chemical Technology,\n National Academy of Sciences Report 1292-A (Washington, D.C., 1966).\n\n 14.",20023981.pdf,0,0.618867502741098
2849,2849,"James D. Watson, The Double Helix (New York: Atheneum, 1968).\n\n 15.",20023981.pdf,0,0.6916798265146352
2850,2850,"""Scientific Progress, the Universities, and the Federal Government,"" Statement\n by the President\'s Science Advisory Committee (Washington, D.C.: U.S. Gov\n ernment Printing Office, November 15, 1960).\n\n 16.",20023981.pdf,0,0.6916798265146352
2851,2851,"John Platt, ""What We Must Do,"" Science, 166 (November 28, 1969), 1115\n\n 1121.\n\n 1075\n\nThis content downloaded from \n(cid:0)198.51.92.3 on Mon, 06 Feb 2023 21:21:35 UTC(cid:0)\n(cid:0) \n\nAll use subject to https://about.jstor.org/terms\n\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n(cid:0)\n\x0c'",20023981.pdf,51,1.0
2852,2852,"b""A\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nHHS Public Access\nAuthor manuscript\nBrain Imaging Behav.",nihms-1672220.pdf,26,1.0
2853,2853,Author manuscript; available in PMC 2022 April 01.\n\nPublished in final edited form as:\nBrain Imaging Behav.,nihms-1672220.pdf,21,0.9871248243466527
2854,2854,2021 April ; 15(2): 465\xe2\x80\x93474.,nihms-1672220.pdf,22,0.45110614739211763
2855,2855,"doi:10.1007/s11682-021-00450-7.\n\nThe ENIGMA Brain Injury Working Group: Approach, Challenges, \nand Potential Benefits\n\nElisabeth A. Wilde1,2,3, Emily L. Dennis1,2,4,5, David F. Tate1,2,6\n1Department of Neurology, University of Utah School of Medicine, Salt Lake City, UT\n\n2George E. Wahlen VA Medical Center, Salt Lake City, UT\n\n3H.",nihms-1672220.pdf,12,0.8449876203653486
2856,2856,"Ben Taub Department of Physical Medicine and Rehabilitation, Baylor College of Medicine, \nHouston, TX\n\n4Psychiatry Neuroimaging Laboratory, Brigham & Women\xe2\x80\x99s Hospital, Harvard Medical School, \nBoston, MA\n\n5Imaging Genetics Center, Stevens Neuroimaging & Informatics Institute, Keck School of \nMedicine of USC, Marina del Rey, CA\n\n6Missouri Institute of Mental Health, University of Missouri, St. Louis, MO\n\nAbstract\n\nThe Enhancing NeuroImaging Genetics through Meta-Analysis (ENIGMA) consortium brings \ntogether researchers from around the world to try to identify the genetic underpinnings of brain \nstructure and function, along with robust, generalizable effects of neurological and psychiatric \ndisorders.",nihms-1672220.pdf,21,0.7167225135708355
2857,2857,"The recently-formed ENIGMA Brain Injury working group includes 10 subgroups, \nbased largely on injury mechanism and patient population.",nihms-1672220.pdf,12,1.0
2858,2858,"This introduction to the special issue \nsummarizes the history, organization, and objectives of ENIGMA Brain Injury, and includes a \ndiscussion of strategies, challenges, opportunities and goals common across 6 of the subgroups \nunder the umbrella of ENIGMA Brain Injury.",nihms-1672220.pdf,12,0.3329221782851252
2859,2859,"The following articles in this special issue, including \n6 articles from different subgroups, will detail the challenges and opportunities specific to each \nsubgroup.\n\nIntroduction to ENIGMA\n\nThe Enhancing NeuroImaging Genetics through Meta-Analysis (ENIGMA; enigma.usc.edu) \nconsortium was formed in 2009 in an effort to increase power to detect associations between \n\nTerms of use and reuse: academic research for non-commercial purposes, see here for full terms.",nihms-1672220.pdf,21,0.3619103221779794
2860,2860,"http://www.springer.com/gb/open-\naccess/authors-rights/aam-terms-v1\nPlease address correspondence to: Dr. Emily L Dennis, TBICC, Dept of Neurology, University of Utah School of Medicine, \nemily.dennis@hsc.utah.edu.",nihms-1672220.pdf,23,0.6353581551562122
2861,2861,\nConflicts of interest\nThe authors report no potential conflicts of interest related to this project.\nPublisher's Disclaimer: This Author Accepted Manuscript is a PDF file of a an unedited peer-reviewed manuscript that has been \naccepted for publication but has not been copyedited or corrected.,nihms-1672220.pdf,1,0.5157709896526628
2862,2862,The official version of record that is published in the journal is kept \nup to date and so may therefore differ from this version.\n\n\x0cA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nWilde et al.\n\nPage 2\n\ngenetic variation and brain structure and function.,nihms-1672220.pdf,26,0.9654398813593407
2863,2863,"ENIGMA has since expanded to examine \nalterations in brain structure and function across a number of disorders, with or without also \nincluding genetic data.",nihms-1672220.pdf,-1,0.0
2864,2864,"The name ENIGMA, which Webster defines as \xe2\x80\x9cmysterious, \npuzzling, or difficult to understand or explain\xe2\x80\x9d, also invokes the endeavors of the British \nteam at Bletchley Park to decode highly sophisticated war-time communications during \nWorld War II; similarly, ENIGMA brings investigators together to decode the complex and \nmultifaceted factors that influence brain structure and function.",nihms-1672220.pdf,64,0.32720741752348437
2865,2865,"At the time of its inception, \nthe focus on candidate genes in imaging genetics led to a crisis of reproducibility, but less \nbiased genome-wide association studies (GWAS) required tens or hundreds of thousands of \nparticipants to achieve significance.",nihms-1672220.pdf,79,1.0
2866,2866,"In 2014, ENIGMA was funded as an NIH Big Data to \nKnowledge (BD2K) Center of Excellence.",nihms-1672220.pdf,64,1.0
2867,2867,"ENIGMA has resulted in the largest-ever \nneuroimaging datasets of numerous disorders to date, including Major Depression, \nSchizophrenia, and Epilepsy.",nihms-1672220.pdf,-1,0.0
2868,2868,"ENIGMA currently includes 30 disease working groups, 4 \ngroups on healthy variation over the lifespan, and 9 groups focused on methods \ndevelopment.",nihms-1672220.pdf,-1,0.0
2869,2869,There are currently over 1400 investigators from 40 countries participating in \nENIGMA activities (see Figure 1).,nihms-1672220.pdf,-1,0.0
2870,2870,"ENIGMA has received funding through over 20 grants \nacross the United States, the European Union, and Australia.",nihms-1672220.pdf,64,0.6954956401909174
2871,2871,"For a recent review of broader \nENIGMA activities, see (Thompson et al.",nihms-1672220.pdf,-1,0.0
2872,2872,"2020).\n\nIn the fall of 2016, the ENIGMA Brain Injury group was formed.",nihms-1672220.pdf,12,1.0
2873,2873,"From its inception, it was \nclear that the complexity of brain injury would necessitate specialized groups that could \nmore readily address unique features of the varying cohorts.",nihms-1672220.pdf,12,0.8850049662061669
2874,2874,"Within the first year, multiple \nsubgroups were identified, including Pediatric Moderate/Severe Traumatic Brain Injury \n(TBI) (msTBI) (Dennis et al.",nihms-1672220.pdf,12,0.4267226567700003
2875,2875,"2020), Military-Relevant TBI (Tate et al.",nihms-1672220.pdf,62,1.0
2876,2876,"2020), and Sport-\nRelated Head Injury (Koerte et al.",nihms-1672220.pdf,12,0.4215496828175567
2877,2877,2020).,nihms-1672220.pdf,16,0.06734205002103438
2878,2878,"Soon after, groups for Adult msTBI (Olsen et al.",nihms-1672220.pdf,-1,0.0
2879,2879,"\n2020) and Acute Emergency Department (Civilian) Mild TBI were formed, followed by a \ngroup focusing on Intimate Partner Violence (Esopenko et al.",nihms-1672220.pdf,58,1.0
2880,2880,2020).,nihms-1672220.pdf,16,0.03738905406494026
2881,2881,"The newest groups to \nbe formed are focused on emerging imaging methods that may have particular relevance in \nTBI, namely Magnetic Resonance Spectroscopy (MRS)(Bartnik-Olson et al.",nihms-1672220.pdf,21,1.0
2882,2882,"2020), Arterial \nSpin Labeling (ASL), resting state fMRI (rsfMRI), and Cognitive Endpoints (see Figure 1).",nihms-1672220.pdf,21,0.8605614921771776
2883,2883,\nAdditional groups will likely be added in the future to address other aspects of \nmethodological and imaging development as well as other TBI-relevant patient populations.,nihms-1672220.pdf,58,1.0
2884,2884,\nThe focus of this special issue is on the ENIGMA-Brain Injury working group\xe2\x80\x99s efforts to \nfacilitate research in TBI and concussion.\n\nFormation of ENIGMA Brain Injury\n\nGoals and Benefits\n\nThe overarching goal of the ENIGMA effort is to create a collaborative framework where \ninvestigators can work together to address questions and objectives that require large \namounts of data and to promote replication of preliminary findings through the use of \nmultiple and independent samples.,nihms-1672220.pdf,12,0.7698447292262329
2885,2885,"Collaboration enables investigators to overcome common \nobstacles which often limit sample sizes in this area of research, including the expense of \nacquiring neuroimaging data and limited sample sizes.",nihms-1672220.pdf,-1,0.0
2886,2886,The intent of ENIGMA is to \naccelerate the pace of investigation through harnessing the enormous intellectual resources \n\nBrain Imaging Behav.,nihms-1672220.pdf,64,0.46753784780186153
2887,2887,"Author manuscript; available in PMC 2022 April 01.\n\n\x0cA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\n\nt\n\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nA\nu\nt\nh\no\nr\n \n\nM\na\nn\nu\ns\nc\nr\ni\np\n\nt\n\nWilde et al.\n\nPage 3\n\nand computational power that exists across the globe, not only with regard to a particular \ndisease entity, but also through interfacing with others possessing technical expertise in \nimaging, genetics, computational science, or with expertise in conditions that may be \ncomorbid (e.g., TBI and PTSD) or may modify disease outcome (e.g., developmental \nissues).",nihms-1672220.pdf,26,0.9150796043538508
2888,2888,"Given many unique clinical and functional features of TBI (i.e., spatial and \nfunctional heterogeneity of injury, common comorbidities, etc), the ENIGMA model poses \nmany attractive solutions to addressing important clinical questions.\n\nImmediate goals of the ENIGMA Brain Injury working group are to conduct analyses using \nmultiple datasets to find robust effects of brain injury across samples, using mega-analysis \n(direct pooling of data points from different sources) when possible to answer questions that \nrequire larger samples.",nihms-1672220.pdf,12,0.3463673831842312
2889,2889,"Meta-analysis (use of effect sizes from the existing studies or data to \nobtain an overall effect) can function as replication analyses, as effects that are only present \nin a minority of cohorts, or small cohorts that are not likely to survive multiple comparisons \ncorrections in the overall analysis.",nihms-1672220.pdf,-1,0.0
2890,2890,"With an increase in statistical power, we can more \ndefinitively address major questions in the field, such as the existence and nature of sex-\nrelated differences after TBI, how different comparison group impact results (such as contact \nvs.",nihms-1672220.pdf,35,1.0
2891,2891,"non-contact controls in sports), how comorbid disorders interact with TBI to affect the \nbrain (such as PTSD or depression), and how differences in injury mechanisms may \nmanifest in the brain.",nihms-1672220.pdf,58,1.0
2892,2892,"Additionally, large sample sizes allow us to employ machine learning \napproaches to identify patient subgroups based on demographic, clinical, and imaging \nvariables, potentially with implications for prognostication and tailored treatment.",nihms-1672220.pdf,-1,0.0
2893,2893,"ENIGMA \nworking groups are committed to publishing both positive and negative results, as \ntransparency is critical for advancing science and avoiding the \xe2\x80\x9cfile-drawer\xe2\x80\x9d problem \n(Duncan et al.",nihms-1672220.pdf,2,0.7445468504757459
2894,2894,2018).,nihms-1672220.pdf,-1,0.0
2895,2895,"In addition to an increase in statistical power, this collaboration leads \nto an increase in intellectual power by leveraging the collective expertise of a large network \nof scientists.",nihms-1672220.pdf,-1,0.0
